4,1,16384,131072,2.6105759219999998
4,10,16384,131072,2.6087005459998
4,100,16384,131072,2.5482951949998
4,500,16384,131072,2.6323786060002
4,1000,16384,131072,3.279240855
4,3000,16384,131072,3.2400008089998
4,5000,16384,131072,3.2491619740002
4,10000,16384,131072,3.2519124400002
4,13312,16384,131072,3.2511583999998
4,13313,16384,131072,5.7954718129998
4,15000,16384,131072,6.438963492
4,17500,16384,131072,6.443415523998
4,20000,16384,131072,6.451770172002
4,24000,16384,131072,6.468087820998
4,26626,16384,131072,9.070764736998001
4,26627,16384,131072,9.072435703001998
4,39936,16384,131072,9.696918181997999
4,53248,16384,131072,12.917600416002
4,66560,16384,131072,16.152646813997997
4,93184,16384,131072,22.572208059
4,106496,16384,131072,25.791898327002
4,119808,16384,131072,28.982805619998
4,133120,16384,131072,32.224632532002
4,1,16384,131072,2.6060341450002
4,10,16384,131072,2.6045158649999998
4,100,16384,131072,2.5405706320002
4,500,16384,131072,2.6275172989998
4,1000,16384,131072,3.2808141430002
4,3000,16384,131072,3.2409027100002
4,5000,16384,131072,3.242068077
4,10000,16384,131072,3.2514261079998
4,13312,16384,131072,3.2550505000001997
4,13313,16384,131072,5.79548349
4,15000,16384,131072,6.438808738998
4,17500,16384,131072,6.451435774001999
4,20000,16384,131072,6.440841177
4,24000,16384,131072,6.458627545998
4,26626,16384,131072,9.070515549
4,26627,16384,131072,9.074539784999999
4,39936,16384,131072,9.687551937
4,53248,16384,131072,12.920934472997999
4,66560,16384,131072,16.150998598997997
4,93184,16384,131072,22.568491714002
4,106496,16384,131072,25.779816511998
4,119808,16384,131072,28.990114515000002
4,133120,16384,131072,32.243752174002005
4,1,16384,131072,2.6092021540002
4,10,16384,131072,2.6106064369997997
4,100,16384,131072,2.5497350710002
4,500,16384,131072,2.6327487319997998
4,1000,16384,131072,3.2809180759998
4,3000,16384,131072,3.2466459480000003
4,5000,16384,131072,3.2434250200002
4,10000,16384,131072,3.244710783
4,13312,16384,131072,3.2543733100002
4,13313,16384,131072,5.7810098230002005
4,15000,16384,131072,6.443215915998
4,17500,16384,131072,6.4452582629999995
4,20000,16384,131072,6.450368949
4,24000,16384,131072,6.457366483002
4,26626,16384,131072,9.072432817998001
4,26627,16384,131072,9.073223980002
4,39936,16384,131072,9.692671489998
4,53248,16384,131072,12.913180831002
4,66560,16384,131072,16.144837747998
4,93184,16384,131072,22.554199051001998
4,106496,16384,131072,25.794943161
4,119808,16384,131072,28.988286435
4,133120,16384,131072,32.224144792002
